2182.820000000007
('7', '7457')
('9013', '5765')
('9046', '3520')
('9160', '5592')
('9293', '3468')
('9447', '2465')
('9595', '4990')
('9643', '2267')
('9687', '2305')
('9731', '5877')
('9771', '1934')
('9798', '4033')
('9858', '1840')
('9871', '1839')
('9909', '7128')
('9970', '5198')
('48', '3253')
('74', '6702')
('158', '6372')
('167', '1007')
('257', '909')
('299', '7568')
('318', '2957')
('621', '604')
('623', '9147')
('668', '2966')
('719', '758')
('742', '7450')
('762', '9336')
('809', '1420')
('875', '6935')
('885', '9379')
('942', '2288')
('953', '4849')
('994', '5364')
('1294', '7202')
('1299', '1346')
('1391', '4800')
('1428', '2456')
('1462', '6997')
('1523', '4594')
('1523', '5648')
('1572', '6827')
('1576', '940')
('1675', '4578')
('1694', '2356')
('1704', '331')
('1728', '7460')
('1745', '6575')
('1748', '351')
('1902', '7719')
('1916', '1014')
('1923', '7472')
('1928', '1897')
('1940', '3565')
('1951', '4224')
('1987', '5566')
('2010', '6730')
('2136', '4420')
('2190', '9460')
('2225', '9857')
('2259', '6132')
('2327', '5915')
('2410', '8515')
('2453', '2308')
('2474', '7671')
('2496', '809')
('2516', '2472')
('2612', '629')
('2636', '1312')
('2666', '8317')
('2781', '6337')
('2810', '9900')
('2812', '8985')
('2912', '358')
('2917', '1389')
('2950', '6423')
('2966', '1492')
('2976', '7142')
('2984', '1056')
('3115', '1099')
('3150', '3759')
('3182', '4196')
('3213', '5760')
('3221', '8409')
('3293', '9271')
('3308', '2182')
('3323', '8537')
('3420', '7971')
('3461', '7180')
('3510', '6937')
('3538', '8516')
('3539', '4537')
('3605', '9012')
('3615', '6014')
('3656', '5859')
('3665', '2312')
('3665', '8421')
('3666', '3980')
('3752', '2203')
('3855', '2426')
('3899', '91')
('3911', '5425')
('3919', '7647')
('3925', '1015')
('3943', '3914')
('3965', '312')
('3978', '6576')
('4059', '1769')
('4119', '6958')
('4172', '8569')
('4199', '9557')
('4208', '9434')
('4212', '9401')
('4233', '6209')
('4236', '786')
('4390', '3220')
('4506', '1752')
('4640', '4543')
('4691', '9479')
('4692', '6420')
('4765', '8224')
('4808', '7516')
('4880', '198')
('4886', '7191')
('4916', '9105')
('4949', '413')
('4960', '97')
('5053', '2216')
('5097', '6826')
('5119', '9595')
('5129', '6098')
('5161', '2384')
('5212', '52')
('5248', '7268')
('5284', '6995')
('5356', '5026')
('5397', '3637')
('5419', '5927')
('5440', '4812')
('5541', '215')
('5545', '7810')
('5633', '5815')
('5686', '7547')
('5690', '4862')
('5767', '4430')
('5816', '5016')
('5843', '5162')
('5904', '207')
('5919', '4028')
('5977', '7141')
('6059', '3454')
('6113', '7113')
('6157', '5741')
('6255', '681')
('6351', '9771')
('6371', '9204')
('6385', '1211')
('6389', '7012')
('6495', '6384')
('6522', '7645')
('6540', '1678')
('6590', '4035')
('6606', '9207')
('6647', '7890')
('6656', '2477')
('6694', '9672')
('6743', '1662')
('6803', '5767')
('6807', '3253')
('6861', '6930')
('6866', '2330')
('6895', '5224')
('6941', '5446')
('6959', '851')
('6960', '3654')
('6961', '1834')
('7034', '27')
('7108', '3091')
('7114', '7893')
('7140', '15')
('7176', '9359')
('7180', '1620')
('7186', '9870')
('7347', '696')
('7370', '2284')
('7384', '2822')
('7463', '7605')
('7475', '271')
('7513', '1789')
('7535', '91')
('7575', '6256')
('7580', '4712')
('7615', '8415')
('7653', '2833')
('7736', '8584')
('7749', '5884')
('7794', '506')
('7812', '1092')
('7848', '7717')
('7922', '2913')
('7931', '8072')
('7971', '4900')
('8033', '7418')
('8099', '30')
('8147', '3429')
('8231', '4908')
('8238', '8908')
('8295', '7267')
('8382', '3019')
('8395', '5536')
('8432', '3428')
('8436', '3154')
('8498', '8292')
('8550', '3084')
('8598', '4313')
('8606', '3341')
('8609', '9204')
('8651', '6528')
('8708', '9925')
('8858', '328')
('8874', '9159')
('8903', '928')
('8988', '2255')
('9012', '4587')
('9015', '9417')
('9016', '204')
('9203', '7608')
('9233', '8738')
('9438', '3063')
('9523', '2906')
('9537', '1158')
('9576', '2941')
('9590', '1765')
('9616', '4815')
('9696', '6718')
('9786', '1144')
('9803', '8688')
('9812', '1440')
('9965', '1401')
('9965', '4949')
('91', '2627')
('212', '9005')
('250', '2992')
('258', '4126')
('295', '8342')
('332', '121')
('355', '1381')
('366', '3843')
('384', '9430')
('540', '4785')
('591', '3601')
('599', '1065')
('635', '4869')
('695', '1463')
('772', '4896')
('876', '3413')
('896', '479')
('960', '126')
('986', '8163')
('1054', '472')
('1077', '3353')
('1134', '8037')
('1300', '1435')
('1378', '8123')
('1383', '3420')
('1485', '9516')
('1598', '4250')
('1603', '3628')
('1650', '1997')
('1661', '7981')
('1676', '7289')
('1680', '3053')
('1681', '5833')
('1723', '1106')
('1748', '6610')
('1752', '9524')
('1767', '4477')
('1785', '1088')
('1809', '481')
('1868', '7970')
('1913', '5500')
('2013', '6315')
('2026', '6821')
('2057', '127')
('2075', '9577')
('2207', '7041')
('2297', '8351')
('2399', '9980')
('2492', '7814')
('2514', '3418')
('2549', '5970')
('2582', '7182')
('2654', '6706')
('2694', '3188')
('2743', '2142')
('2759', '3142')
('2776', '9901')
('2849', '6584')
('2896', '3265')
('2906', '2455')
('2908', '9500')
('2909', '1590')
('2973', '353')
('3110', '3174')
('3161', '489')
('3171', '6591')
('3191', '2387')
('3209', '4929')
('3288', '1791')
('3324', '9757')
('3427', '5422')
('3437', '6142')
('3500', '5754')
('3523', '984')
('3538', '3830')
('3580', '5904')
('3594', '8170')
('3599', '4610')
('3636', '1890')
('3750', '2378')
('3756', '6235')
('3763', '9227')
('3784', '1382')
('3844', '2572')
('3875', '2652')
('3893', '9700')
('3967', '9067')
('4016', '4395')
('4152', '8480')
('4184', '1409')
('4221', '515')
('4221', '7052')
('4239', '9351')
('4254', '8005')
('4324', '4949')
('4348', '2034')
('4392', '9870')
('4424', '4232')
('4435', '3464')
('4580', '1024')
('4679', '809')
('4684', '5091')
('4753', '4961')
('4856', '7904')
('4867', '9550')
('4930', '927')
('4949', '454')
('4951', '8261')
('4986', '5232')
('5005', '2992')
('5071', '1178')
('5076', '5936')
('5080', '2873')
('5124', '5209')
('5138', '8837')
('5142', '1012')
('5291', '3757')
('5299', '829')
('5320', '5455')
('5392', '6173')
('5393', '7924')
('5442', '52')
('5451', '9452')
('5495', '3898')
('5510', '8453')
('5639', '6507')
('5644', '3550')
('5652', '3647')
('5663', '3462')
('5668', '3381')
('5674', '7361')
('5720', '7703')
('5754', '7007')
('5840', '4331')
('5849', '6554')
('5872', '9792')
('5960', '1542')
('6060', '9281')
('6064', '7080')
('6090', '3237')
('6091', '3500')
('6138', '7634')
('6185', '6947')
('6217', '9778')
('6236', '458')
('6253', '657')
('6254', '3676')
('6320', '3120')
('6332', '7065')
('6341', '1844')
('6409', '3203')
('6503', '7520')
('6544', '9157')
('6551', '6484')
('6555', '335')
('6668', '6104')
('6714', '6607')
('6812', '8425')
('6832', '3664')
('6969', '8920')
('6974', '148')
('6974', '7094')
('7029', '542')
('7119', '6603')
('7160', '6732')
('7181', '4613')
('7232', '6624')
('7253', '243')
('7269', '4032')
('7276', '8325')
('7286', '828')
('7329', '1207')
('7403', '3240')
('7409', '7287')
('7424', '9526')
('7431', '5152')
('7490', '3650')
('7503', '9962')
('7595', '4921')
('7681', '5951')
('7907', '6961')
('7962', '4591')
('7964', '4891')
('8020', '8112')
('8021', '7117')
('8111', '6929')
('8132', '5541')
('8163', '8346')
('8167', '8888')
('8202', '9800')
('8204', '8416')
('8217', '1769')
('8266', '5464')
('8329', '9571')
('8343', '9772')
('8358', '2332')
('8366', '1872')
('8412', '6743')
('8477', '7164')
('8513', '3825')
('8574', '1721')
('8619', '5352')
('8799', '2817')
('8925', '6297')
('8935', '2994')
('8936', '6105')
('8941', '7793')
('9069', '5892')
('9107', '7445')
('9140', '5047')
('9141', '2552')
('9152', '6075')
('9160', '5943')
('9174', '488')
('9203', '2684')
('9248', '7072')
('9250', '8564')
('9274', '1759')
('9318', '9300')
('9381', '7225')
('9473', '6774')
('9497', '4119')
('9503', '1060')
('9534', '9365')
('9582', '4731')
('9606', '8615')
('9730', '6751')
('9773', '4057')
('9785', '4961')
('9803', '1104')
('9827', '6221')
('8', '6493')
('31', '3135')
('55', '5544')
('351', '3525')
('428', '3161')
('440', '8141')
('488', '4616')
('533', '8947')
('558', '5571')
('663', '3813')
('671', '8554')
('758', '1818')
('766', '8754')
('929', '7881')
('1019', '134')
('1323', '8921')
('1351', '4691')
('1433', '1781')
('1491', '2823')
('1510', '3579')
('1545', '1670')
('1588', '7315')
('1610', '2815')
('1650', '4419')
('1681', '8136')
('1692', '3890')
('1748', '4503')
('1784', '4549')
('1811', '1776')
('1876', '9263')
('1880', '4408')
('1910', '8960')
('1966', '6144')
('2043', '1720')
('2108', '5083')
('2182', '2257')
('2237', '2543')
('2282', '2905')
('2305', '4950')
('2354', '7468')
('2394', '3038')
('2413', '7009')
('2474', '2988')
('2528', '4427')
('2535', '3885')
('2734', '7114')
('2816', '8103')
('2848', '6857')
('2866', '1128')
('2944', '2375')
('2975', '4857')
('2987', '567')
('3004', '4428')
('3011', '5576')
('3012', '6504')
('3022', '9291')
('3031', '791')
('3135', '6647')
('3204', '4496')
('3215', '5753')
('3219', '7918')
('3223', '6882')
('3354', '3806')
('3360', '8381')
('3490', '4561')
('3538', '5475')
('3551', '4939')
('3568', '3145')
('3578', '9082')
('3659', '6783')
('3781', '3716')
('3822', '3997')
('3888', '6270')
('3940', '8949')
('3967', '1787')
('3987', '7759')
('4071', '7857')
('4142', '1262')
('4150', '9242')
('4232', '8819')
('4249', '9205')
('4302', '5001')
('4339', '6949')
('4395', '1126')
('4395', '6983')
('4405', '560')
('4422', '9315')
('4512', '3045')
('4597', '9575')
('4604', '2408')
('4664', '8172')
('4668', '7660')
('4724', '7931')
('4784', '6848')
('4810', '4966')
('4828', '9875')
('4846', '2242')
('5007', '322')
('5165', '3434')
('5184', '6925')
('5227', '8969')
('5307', '9613')
('5324', '3081')
('5359', '1138')
('5461', '4122')
('5467', '6425')
('5503', '4849')
('5555', '2939')
('5574', '3212')
('5642', '4253')
('5666', '3432')
('5676', '3267')
('5756', '5280')
('5760', '8291')
('5764', '3787')
('5849', '8135')
('5856', '2536')
('5900', '2495')
('6003', '6864')
('6043', '1031')
('6167', '1823')
('6194', '2332')
('6215', '1205')
('6226', '4534')
('6326', '4848')
('6333', '3407')
('6364', '802')
('6533', '8473')
('6573', '1486')
('6575', '6637')
('6656', '2101')
('6664', '8937')
('6737', '7831')
('6758', '2461')
('6896', '7213')
('6915', '6462')
('7017', '2609')
('7082', '864')
('7086', '8388')
('7087', '8059')
('7112', '7412')
('7246', '2226')
('7272', '1238')
('7491', '9864')
('7531', '5873')
('7606', '5763')
('7610', '1234')
('7686', '5746')
('7702', '9420')
('7888', '9241')
('7905', '7559')
('7913', '6965')
('7969', '9148')
('7976', '8880')
('8012', '4346')
('8046', '7021')
('8143', '6042')
('8205', '6638')
('8234', '3444')
('8302', '167')
('8414', '9052')
('8450', '7982')
('8471', '9513')
('8517', '3799')
('8656', '4633')
('8685', '4188')
('8739', '2752')
('8749', '8975')
('8787', '678')
('8811', '8540')
('8819', '6244')
('8907', '3810')
('8958', '8784')
('9002', '3822')
('9136', '7955')
('9197', '592')
('9197', '8811')
('9198', '4698')
('9265', '1313')
('9348', '2603')
('9384', '4105')
('9406', '9014')
('9420', '5183')
('9493', '7719')
('9524', '2603')
('9537', '4798')
('9546', '342')
('9613', '4339')
('9728', '4357')
('9751', '3855')
('9755', '3812')
('9765', '9006')
('9840', '2235')
('9844', '1736')
('9897', '275')
('9903', '778')
('9987', '6117')
('233', '4123')
('249', '5794')
('278', '9563')
('371', '5265')
('406', '8235')
('426', '6160')
('433', '5597')
('455', '2569')
('654', '8424')
('660', '1130')
('726', '6755')
('745', '1507')
('758', '2523')
('878', '7765')
('901', '6826')
('1044', '9520')
('1080', '8108')
('1097', '7675')
('1130', '5261')
('1290', '7562')
('1322', '3136')
('1404', '6947')
('1432', '5837')
('1446', '4953')
('1475', '6269')
('1477', '8293')
('1514', '4803')
('1564', '6796')
('1587', '6794')
('1788', '1010')
('1806', '3725')
('1865', '3290')
('1992', '6717')
('2061', '1099')
('2068', '3314')
('2137', '1886')
('2148', '8418')
('2383', '5595')
('2513', '1846')
('2556', '8536')
('2569', '4401')
('2713', '4516')
('2718', '2962')
('2756', '6918')
('2906', '2799')
('2991', '6387')
('3003', '5802')
('3044', '3886')
('3094', '3896')
('3141', '9668')
('3232', '3321')
('3358', '775')
('3377', '725')
('3558', '4850')
('3642', '7499')
('3764', '7957')
('3782', '5052')
('3874', '1088')
('3970', '4033')
('4004', '9919')
('4038', '2328')
('4048', '3616')
('4056', '4102')
('4100', '6573')
('4111', '5645')
('4155', '5935')
('4165', '4132')
('4189', '3544')
('4278', '5593')
('4287', '1170')
('4391', '7077')
('4472', '8094')
('4494', '9101')
('4637', '9570')
('4685', '271')
('4721', '6342')
('4729', '3538')
('4905', '2377')
('4944', '3747')
('4975', '8607')
('5032', '6085')
('5048', '4048')
('5056', '5396')
('5138', '322')
('5141', '7945')
('5157', '4425')
('5291', '3821')
('5345', '8557')
('5348', '3837')
('5389', '6374')
('5476', '2826')
('5508', '4657')
('5523', '3557')
('5551', '5637')
('5721', '8015')
('5896', '8585')
('5924', '8193')
('5983', '3370')
('6006', '2100')
('6075', '6286')
('6103', '4381')
('6115', '3170')
('6143', '1236')
('6259', '3410')
('6295', '7234')
('6310', '2140')
('6324', '6692')
('6365', '1831')
('6396', '8718')
('6447', '6879')
('6511', '9914')
('6659', '5101')
('6690', '934')
('6722', '7092')
('6743', '7751')
('6905', '6473')
('6921', '710')
('6940', '7318')
('7000', '1524')
('7021', '1732')
('7139', '5080')
('7238', '8148')
('7338', '4385')
('7422', '8334')
('7435', '9246')
('7477', '8544')
('7498', '5321')
('7532', '9101')
('7583', '7101')
('7602', '2846')
('7728', '2587')
('7746', '6807')
('7776', '9174')
('7821', '3225')
('7869', '8129')
('7886', '8835')
('7896', '4943')
('8078', '5545')
('8127', '3454')
('8130', '3904')
('8143', '9835')
('8390', '1488')
('8414', '4545')
('8422', '2447')
('8441', '3711')
('8446', '5150')
('8528', '3949')
('8575', '3709')
('8622', '3014')
('8803', '6629')
('8930', '5165')
('8942', '5955')
('8981', '2020')
('8984', '1486')
('9092', '7023')
('9101', '4059')
('9174', '3473')
('9187', '9047')
('9201', '7765')
('9231', '3191')
('9265', '7301')
('9298', '2292')
('9336', '9271')
('9435', '2124')
('9494', '9785')
('9544', '9191')
('9581', '3774')
('9651', '7401')
('9739', '2802')
('9741', '9259')
('9843', '2')
('9845', '6633')
('9847', '1517')
('9887', '2848')
('9938', '2396')
('2', '5933')
('12', '8986')
('77', '5346')
('102', '2978')
('148', '5627')
('187', '6345')
('265', '9744')
('291', '7860')
('300', '9394')
('301', '7228')
('425', '9611')
('451', '1905')
('486', '8544')
('521', '8184')
('552', '3594')
('580', '236')
('633', '2536')
('633', '9574')
('676', '605')
('702', '5728')
('821', '4136')
('891', '7594')
('980', '596')
('1011', '1540')
('1013', '7186')
('1028', '2257')
('1028', '3551')
('1185', '9566')
('1375', '9878')
('1416', '9299')
('1529', '4835')
('1571', '996')
('1594', '2869')
('1742', '6347')
('1776', '3679')
('1859', '4810')
('1922', '97')
('1923', '2883')
('1948', '3307')
('2070', '774')
('2101', '8884')
('2225', '1782')
('2374', '7843')
('2407', '482')
('2419', '9570')
('2513', '6984')
('2647', '2005')
('2712', '9992')
('2755', '4458')
('2765', '9798')
('2801', '7573')
('2934', '5075')
('2944', '5257')
('2958', '7658')
('2976', '4775')
('3122', '3248')
('3232', '7183')
('3248', '2660')
('3484', '2796')
('3576', '1911')
('3717', '6464')
('3762', '8782')
('3797', '8053')
('3878', '7862')
('4117', '6899')
('4173', '924')
('4234', '6012')
('4260', '1805')
('4280', '919')
('4471', '2723')
('4499', '8679')
('4522', '681')
('4535', '768')
('4603', '6940')
('4646', '9810')
('4719', '6092')
('4738', '8927')
('4893', '8982')
('4982', '2037')
('5023', '6080')
('5036', '1662')
('5126', '2105')
('5141', '6296')
('5232', '5011')
('5266', '2403')
('5269', '8551')
('5498', '3394')
('5635', '6287')
('5639', '1729')
('5728', '1950')
('5800', '4449')
('5867', '7251')
('5935', '7726')
('5936', '104')
('5966', '2582')
('6130', '1943')
('6256', '7145')
('6257', '9013')
('6335', '9381')
('6380', '1705')
('6408', '3063')
('6545', '5029')
('6566', '2893')
('6633', '6054')
('6726', '9649')
('6794', '9063')
('6833', '7773')
('6860', '5679')
('6973', '8267')
('6979', '4370')
('6980', '6946')
('6987', '8889')
('7005', '8704')
('7078', '757')
('7078', '6067')
('7082', '6606')
('7099', '70')
('7155', '6572')
('7172', '4107')
('7177', '6071')
('7185', '5089')
('7219', '9212')
('7231', '6221')
('7337', '7508')
('7362', '2250')
('7590', '3426')
('7613', '71')
('7620', '6954')
('7635', '1658')
('7722', '6899')
('7823', '7793')
('7862', '6322')
('7871', '9050')
('7905', '103')
('8365', '8788')
('8367', '5066')
('8368', '1123')
('8427', '4638')
('8673', '2720')
('8678', '9015')
('8804', '6611')
('8813', '9195')
('8895', '4538')
('9074', '3799')
('9320', '6549')
('9331', '4615')
('9385', '4798')
('9464', '3900')
('9464', '7007')
('9506', '9168')
('9548', '1562')
('9601', '2275')
('9603', '8385')
('9735', '2456')
('9735', '6574')
('9955', '6444')
('63', '8692')
('96', '6812')
('175', '1281')
('217', '1480')
('417', '6430')
('421', '6182')
('439', '153')
('441', '7201')
('461', '702')
('571', '5926')
('635', '2574')
('644', '447')
('671', '6404')
('701', '289')
('710', '6070')
('741', '9166')
('799', '56')
('904', '2224')
('922', '7933')
('938', '8091')
('958', '6639')
('983', '4803')
('1061', '5904')
('1082', '5690')
('1131', '7266')
('1178', '8897')
('1261', '6403')
('1268', '8087')
('1296', '2888')
('1297', '9374')
('1342', '7319')
('1349', '5485')
('1371', '4097')
('1397', '212')
('1437', '6376')
('1476', '5940')
('1648', '8062')
('1671', '5375')
('1687', '1694')
('1701', '9006')
('1712', '4994')
('2045', '8640')
('2067', '2135')
('2309', '8763')
('2332', '5479')
('2351', '5861')
('2354', '5604')
('2398', '1848')
('2403', '4233')
('2436', '6472')
('2553', '3493')
('2572', '6813')
('2654', '5991')
('2662', '224')
('2685', '4334')
('2823', '1373')
('2891', '4076')
('2919', '873')
('2975', '1692')
('2997', '4197')
('3013', '7799')
('3016', '6137')
('3074', '1015')
('3127', '7985')
('3170', '1456')
('3245', '2596')
('3258', '3057')
('3421', '7883')
('3508', '6648')
('3541', '7641')
('3587', '5335')
('3679', '9668')
('3680', '8709')
('3715', '7078')
('3873', '8763')
('3902', '5414')
('3905', '4382')
('3962', '5106')
('4062', '7028')
('4233', '9017')
('4386', '7863')
('4387', '6293')
('4446', '1750')
('4469', '3119')
('4489', '6791')
('4613', '6336')
('4742', '9453')
('4765', '1168')
('4795', '9417')
('4813', '9310')
('5149', '336')
('5178', '2435')
('5288', '5719')
('5345', '6638')
('5368', '363')
('5376', '6682')
('5402', '741')
('5410', '6766')
('5598', '6626')
('5614', '2340')
('5756', '4716')
('5763', '5279')
('5767', '7520')
('5889', '3552')
('5923', '151')
('5981', '4216')
('6148', '8890')
('6177', '1044')
('6207', '5234')
('6242', '7236')
('6329', '4000')
('6407', '4543')
('6420', '4168')
('6459', '6007')
('6739', '1408')
('6754', '4191')
('6834', '7821')
('6840', '4828')
('6859', '5669')
('6885', '9634')
('6936', '1040')
('6987', '3992')
('7130', '3817')
('7368', '4181')
('7390', '9095')
('7426', '8281')
('7436', '692')
('7459', '6878')
('7462', '4477')
('7654', '5521')
('7667', '7919')
('7687', '8417')
('7735', '763')
('7755', '6170')
('7765', '5073')
('7781', '3330')
('7832', '449')
('7896', '6591')
('7912', '7311')
('7932', '4846')
('7952', '9364')
('7968', '8335')
('7996', '6069')
('8040', '1696')
('8215', '7206')
('8315', '7489')
('8376', '6001')
('8514', '1425')
('8526', '2246')
('8573', '2658')
('8578', '4243')
('8689', '2535')
('8740', '8660')
('8859', '6761')
('8864', '7770')
('8901', '3317')
('8902', '1651')
('9022', '6111')
('9022', '6195')
('9045', '6062')
('9063', '7051')
('9065', '5647')
('9096', '3225')
('9120', '9099')
('9181', '9832')
('9195', '5197')
('9402', '1365')
('9447', '9240')
('9466', '5229')
('9534', '1994')
('9539', '3610')
('9545', '1305')
('9617', '5691')
('9631', '9320')
('9708', '1103')
('9724', '9590')
('9755', '2499')
('9757', '4465')
('9763', '2817')
('9810', '1261')
('9831', '20')
('9944', '7631')
('64', '4883')
('185', '6489')
('242', '2336')
('345', '3110')
('466', '7382')
('491', '1450')
('547', '965')
('557', '5217')
('573', '5217')
('586', '9752')
('683', '3826')
('739', '7679')
('757', '8244')
('764', '9386')
('800', '9961')
('822', '4148')
('828', '8613')
('833', '9500')
('975', '7332')
('1231', '7711')
('1239', '3074')
('1374', '767')
('1376', '418')
('1392', '2954')
('1436', '4301')
('1705', '7149')
('1705', '8361')
('1710', '5906')
('1717', '7146')
('1827', '4681')
('1860', '6973')
('1897', '6925')
('1957', '772')
('2071', '1742')
('2134', '7482')
('2165', '2331')
('2194', '8207')
('2257', '7852')
('2281', '1691')
('2367', '9630')
('2468', '8608')
('2509', '2090')
('2546', '8424')
('2632', '1281')
('2733', '9743')
('2750', '6557')
('2798', '1533')
('2835', '3069')
('2842', '2855')
('2902', '2050')
('2911', '2497')
('2960', '2492')
('2962', '9901')
('3037', '6654')
('3043', '4374')
('3071', '9682')
('3187', '2101')
('3263', '5130')
('3290', '3365')
('3332', '5466')
('3415', '9547')
('3670', '4389')
('3684', '9607')
('3699', '1234')
('3713', '2579')
('3744', '5296')
('3776', '4206')
('3866', '8529')
('3871', '4089')
('3900', '4720')
('3939', '8460')
('3960', '9685')
('4022', '5650')
('4087', '2781')
('4102', '5319')
('4369', '2693')
('4388', '4476')
('4409', '5063')
('4443', '466')
('4652', '8901')
('4695', '3133')
('4778', '9186')
('4894', '4522')
('4995', '422')
('5021', '6665')
('5053', '7609')
('5103', '4489')
('5119', '694')
('5152', '9115')
('5165', '8161')
('5203', '7334')
('5458', '2285')
('5476', '856')
('5583', '7841')
('5628', '6349')
('5686', '9609')
('5811', '9288')
('5888', '3414')
('5894', '791')
('6005', '9905')
('6094', '8392')
('6141', '1757')
('6203', '3916')
('6302', '8947')
('6326', '4786')
('6536', '7674')
('6553', '5969')
('6795', '5887')
('6806', '9973')
('7030', '8057')
('7252', '5357')
('7295', '6251')
('7372', '5278')
('7685', '5440')
('7718', '2558')
('7833', '934')
('8128', '6830')
('8147', '5964')
('8153', '1071')
('8156', '8681')
('8229', '4123')
('8232', '4556')
('8263', '3598')
('8390', '543')
('8409', '2228')
('8550', '1407')
('8565', '2759')
('8593', '9878')
('8698', '4071')
('8701', '6909')
('8724', '3927')
('8771', '3934')
('8835', '9400')
('8869', '7071')
('8931', '1204')
('9021', '3870')
('9022', '9043')
('9448', '458')
('9628', '3463')
('9720', '8031')
('9725', '1339')
('9974', '6081')
('9995', '9327')
('106', '4505')
('437', '1436')
('651', '6935')
('684', '7260')
('731', '8082')
('747', '857')
('756', '2299')
('867', '2596')
('877', '3796')
('915', '1323')
('935', '211')
('976', '9945')
('1048', '6579')
('1092', '9462')
('1143', '1059')
('1233', '7340')
('1279', '6797')
('1283', '5978')
('1370', '9182')
('1375', '5190')
('1450', '1265')
('1456', '6953')
('1466', '5388')
('1483', '4584')
('1616', '6008')
('1629', '4222')
('1674', '3031')
('1755', '1188')
('1761', '6240')
('1802', '3459')
('1969', '8362')
('2008', '6399')
('2048', '2591')
('2207', '3311')
('2276', '6686')
('2343', '5205')
('2388', '2177')
('2390', '756')
('2393', '8203')
('2460', '7621')
('2463', '3286')
('2484', '226')
('2626', '8865')
('2646', '945')
('2849', '3041')
('3036', '6790')
('3342', '4969')
('3511', '4348')
('3517', '7384')
('3533', '1988')
('3596', '6317')
('3727', '2287')
('3808', '4065')
('3885', '4323')
('3922', '7064')
('3958', '5042')
('3988', '1820')
('4008', '7237')
('4050', '3258')
('4056', '9320')
('4081', '9924')
('4182', '8871')
('4202', '9228')
('4270', '7028')
('4305', '2502')
('4345', '9704')
('4352', '383')
('4422', '9072')
('4434', '164')
('4475', '4856')
('4530', '3042')
('4550', '9776')
('4684', '261')
('4750', '456')
('4750', '1474')
('4823', '2509')
('4875', '2443')
('4879', '1326')
('4898', '3664')
('5015', '8337')
('5084', '6603')
('5369', '50')
('5387', '8467')
('5465', '5236')
('5472', '9018')
('5482', '7693')
('5523', '1596')
('5536', '167')
('5709', '4177')
('5768', '5557')
('6157', '3990')
('6246', '5383')
('6521', '2663')
('6568', '3579')
('6629', '9292')
('6692', '1835')
('6765', '3721')
('6820', '8578')
('6903', '8839')
('6999', '320')
('7191', '3436')
('7206', '8586')
('7236', '124')
('7274', '4491')
('7299', '6601')
('7494', '4109')
('7525', '7951')
('7682', '4677')
('7745', '1504')
('7769', '9567')
('7816', '4310')
('7866', '1250')
('7892', '6356')
('7941', '1110')
('8173', '2268')
('8206', '6372')
('8287', '733')
('8483', '5839')
('8511', '5444')
('8543', '7127')
('8912', '6587')
('8961', '1488')
('8983', '8501')
('9018', '3617')
('9157', '9900')
('9202', '2064')
('9262', '2732')
('9296', '3573')
('9355', '7785')
('9398', '7787')
('9455', '8065')
('9540', '9025')
('9551', '1422')
('9573', '248')
('9685', '5318')
('9710', '2944')
('9716', '8990')
('9733', '8081')
('9874', '8701')
('9956', '9167')
('105', '1985')
('105', '5377')
('118', '8269')
('256', '6756')
('357', '6534')
('382', '5134')
('500', '2389')
('599', '5607')
('612', '5757')
('700', '419')
('742', '5424')
('859', '8635')
('973', '3614')
('1054', '7879')
('1131', '9746')
('1165', '5488')
('1167', '251')
('1323', '9535')
('1352', '6022')
('1440', '111')
('1674', '9403')
('1733', '2203')
('1949', '9220')
('1980', '8246')
('1989', '2983')
('2001', '8891')
('2009', '1267')
('2098', '1578')
('2147', '1512')
('2385', '1529')
('2402', '343')
('2562', '6026')
('2621', '8811')
('2649', '9569')
('2710', '8386')
('2834', '1631')
('2905', '8234')
('2911', '2959')
('2983', '587')
('3013', '3179')
('3181', '9223')
('3193', '6623')
('3295', '3481')
('3356', '2784')
('3376', '4608')
('3451', '1680')
('3514', '295')
('3651', '3927')
('3690', '929')
('3771', '1574')
('3798', '6424')
('3838', '1253')
('3869', '3031')
('3931', '4102')
('4379', '7496')
('4517', '7078')
('4545', '706')
('4693', '2409')
('4808', '9329')
('4821', '8000')
('4969', '9266')
('5028', '5506')
('5189', '974')
('5231', '6567')
('5234', '31')
('5239', '1975')
('5355', '2751')
('5519', '7802')
('5573', '8863')
('5630', '9163')
('5647', '6201')
('5677', '6257')
('5709', '1023')
('5802', '4525')
('5878', '561')
('5892', '8882')
('5914', '5794')
('5976', '1469')
('6093', '1576')
('6121', '8688')
('6153', '1995')
('6282', '7129')
('6285', '2739')
('6397', '2362')
('6501', '7674')
('6589', '1884')
('6796', '5386')
('7044', '3505')
('7282', '9133')
('7386', '4441')
('7398', '5454')
('7413', '4606')
('7422', '1082')
('7442', '1469')
('7448', '1')
('7501', '537')
('7513', '8582')
('7636', '2279')
('7800', '2007')
('7807', '3304')
('7860', '6550')
('7885', '786')
('7889', '1797')
('7903', '4773')
('7983', '944')
('8062', '3466')
('8076', '333')
('8145', '6078')
('8220', '4548')
('8240', '7753')
('8274', '9342')
('8292', '9364')
('8311', '4127')
('8338', '9163')
('8362', '9586')
('8380', '6590')
('8470', '153')
('8537', '9215')
('8573', '9955')
('8808', '159')
('8820', '8678')
('8822', '3076')
('8972', '6623')
