22107.14000000049
('127', '62074')
('7473', '93686')
('7475', '71137')
('7502', '19838')
('7519', '88647')
('7526', '99040')
('7551', '97487')
('7589', '36912')
('7625', '5522')
('7640', '1270')
('7741', '94252')
('7779', '77286')
('7786', '81097')
('7943', '14370')
('7960', '63538')
('8024', '46156')
('8030', '30029')
('8060', '85209')
('8079', '72584')
('8171', '23385')
('8180', '4870')
('8257', '41874')
('8270', '68023')
('8277', '68160')
('8306', '49843')
('8367', '26983')
('8376', '94814')
('8406', '42956')
('8413', '33757')
('8414', '37184')
('8459', '63156')
('8461', '81145')
('8491', '65881')
('8607', '82509')
('8617', '90257')
('8623', '88105')
('8662', '41844')
('8682', '13828')
('8871', '7325')
('8874', '92809')
('8879', '70229')
('9050', '15893')
('9185', '73219')
('9198', '46377')
('9203', '99247')
('9231', '29499')
('9239', '79650')
('9265', '5974')
('9265', '25317')
('9324', '35008')
('9400', '62609')
('9427', '90342')
('9467', '77450')
('9479', '36535')
('9501', '33638')
('9526', '41574')
('9582', '82747')
('9602', '84839')
('9636', '61166')
('9644', '36410')
('9674', '9907')
('9726', '35156')
('9751', '64775')
('9754', '25543')
('9778', '92345')
('9792', '91784')
('9837', '22039')
('9845', '16788')
('9937', '55787')
('9963', '84822')
('9969', '71880')
('9980', '8443')
('10000', '89191')
('10017', '78292')
('10068', '87883')
('10082', '39110')
('10117', '35071')
('10350', '37927')
('10459', '28899')
('10460', '81360')
('10502', '32315')
('10534', '99524')
('10559', '80546')
('10638', '11205')
('10678', '98385')
('10683', '66773')
('10781', '50857')
('10806', '23941')
('10889', '69580')
('10908', '92350')
('11000', '26290')
('11001', '20493')
('11031', '43369')
('11099', '15348')
('11112', '5164')
('11177', '7670')
('11178', '1641')
('11183', '33940')
('11232', '64818')
('11293', '43616')
('11293', '82126')
('11298', '35503')
('11349', '41186')
('11352', '10420')
('11434', '20499')
('11438', '25162')
('11528', '73505')
('11560', '93454')
('11576', '63449')
('11581', '84060')
('11586', '85437')
('11595', '46648')
('11599', '85397')
('11619', '49117')
('11629', '85796')
('11670', '91506')
('11680', '43579')
('11707', '18826')
('11714', '63975')
('11762', '24809')
('11766', '34715')
('11781', '94305')
('11858', '4437')
('11874', '41351')
('11881', '16697')
('12003', '50974')
('12033', '88351')
('12113', '19231')
('12157', '18614')
('12212', '9302')
('12223', '88303')
('12232', '63371')
('12240', '8710')
('12264', '31736')
('12286', '55953')
('12287', '99118')
('12345', '47683')
('12369', '40519')
('12401', '33186')
('12445', '70592')
('12529', '77897')
('12543', '99995')
('12562', '12029')
('12588', '75416')
('12664', '10152')
('12703', '66664')
('12716', '57291')
('12894', '42218')
('12916', '90874')
('12939', '92871')
('12970', '80495')
('12973', '62542')
('12993', '98385')
('13057', '98906')
('13106', '25571')
('13127', '26146')
('13155', '8510')
('13191', '73615')
('13223', '4834')
('13223', '72972')
('13293', '98760')
('13314', '49371')
('13317', '23696')
('13501', '66830')
('13522', '14146')
('13541', '736')
('13543', '94874')
('13552', '77829')
('13563', '66584')
('13647', '80523')
('13655', '41024')
('13712', '7765')
('13714', '45861')
('13735', '97009')
('13745', '71693')
('13788', '46949')
('13792', '30361')
('13814', '39483')
('13818', '95294')
('13831', '90346')
('13838', '46896')
('13871', '71346')
('13934', '69759')
('13980', '3357')
('13980', '57535')
('13987', '30300')
('13993', '19487')
('14033', '29876')
('14063', '69933')
('14070', '84723')
('14131', '63701')
('14163', '677')
('14331', '38058')
('14413', '42626')
('14415', '93473')
('14466', '18819')
('14524', '62585')
('14540', '94460')
('14577', '21197')
('14622', '19753')
('14696', '53388')
('14734', '58512')
('14742', '81356')
('14784', '93280')
('14788', '52115')
('14801', '75469')
('14837', '2121')
('14857', '75499')
('14885', '65738')
('14948', '58793')
('14954', '11809')
('14999', '43827')
('15003', '93739')
('15004', '38077')
('15023', '40244')
('15069', '26491')
('15137', '67288')
('15145', '47686')
('15169', '56682')
('15277', '92243')
('15312', '35546')
('15345', '96432')
('15436', '80633')
('15452', '15590')
('15477', '16573')
('15536', '56025')
('15572', '88693')
('15642', '97372')
('15746', '615')
('15785', '55129')
('15802', '44710')
('15811', '51566')
('15876', '60562')
('15882', '48107')
('15926', '11766')
('15945', '59885')
('16065', '4957')
('16146', '26690')
('16190', '11262')
('16208', '54946')
('16226', '44704')
('16233', '55315')
('16312', '89111')
('16318', '37161')
('16327', '98523')
('16334', '35391')
('16422', '60775')
('16446', '77783')
('16500', '82709')
('16622', '2191')
('16628', '52025')
('16668', '17578')
('16693', '24440')
('16726', '76198')
('16728', '94523')
('16760', '79825')
('16786', '99796')
('16851', '11975')
('16873', '39561')
('16876', '53199')
('16903', '84107')
('16980', '77178')
('17085', '19988')
('17136', '9653')
('17137', '9375')
('17224', '82620')
('17235', '91199')
('17293', '99281')
('17328', '82721')
('17470', '73699')
('17473', '59507')
('17503', '74693')
('17532', '17225')
('17649', '65815')
('17696', '9124')
('17709', '31223')
('17711', '30153')
('17736', '68462')
('17761', '97111')
('17810', '68333')
('17928', '71342')
('17971', '52243')
('17999', '64761')
('18034', '66649')
('18042', '34577')
('18073', '440')
('18081', '69169')
('18083', '85868')
('18098', '74910')
('18135', '48868')
('18261', '99178')
('18426', '70773')
('18439', '74646')
('18488', '77130')
('18516', '37130')
('18516', '88766')
('18592', '94928')
('18620', '9115')
('18645', '46643')
('18668', '87373')
('18678', '6583')
('18690', '68437')
('18694', '19209')
('18749', '40429')
('18771', '315')
('18828', '8914')
('18861', '25756')
('19004', '69869')
('19072', '25206')
('19104', '26428')
('19146', '15275')
('19168', '26950')
('19169', '88807')
('19192', '45634')
('19223', '75342')
('19381', '87829')
('19447', '8439')
('19526', '16333')
('19570', '62192')
('19592', '90089')
('19634', '10347')
('19739', '43395')
('19754', '15702')
('19822', '10199')
('19903', '19348')
('19969', '61127')
('19970', '4204')
('20139', '8112')
('20141', '10790')
('20158', '67871')
('20189', '69420')
('20213', '95615')
('20272', '21557')
('20279', '50742')
('20310', '78478')
('20333', '34890')
('20338', '88845')
('20350', '93964')
('20389', '73752')
('20392', '85429')
('20461', '50755')
('20464', '80201')
('20486', '8313')
('20492', '71376')
('20531', '58798')
('20586', '88695')
('20594', '1488')
('20601', '83225')
('20606', '54784')
('20608', '96422')
('20663', '37718')
('20698', '68875')
('20707', '68962')
('20711', '31779')
('20782', '21203')
('20795', '83155')
('20816', '20504')
('20831', '6633')
('20840', '28150')
('20863', '73531')
('20868', '97322')
('20899', '92539')
('20900', '16247')
('20912', '80167')
('20948', '19701')
('20985', '44373')
('21107', '10817')
('21114', '92977')
('21131', '84093')
('21200', '99306')
('21210', '3975')
('21228', '43123')
('21256', '11087')
('21259', '25298')
('21270', '2642')
('21282', '24759')
('21307', '70540')
('21322', '99441')
('21329', '30595')
('21340', '90954')
('21407', '36813')
('21431', '62291')
('21563', '80962')
('21567', '47304')
('21567', '91869')
('21627', '20278')
('21669', '81701')
('21689', '93312')
('21737', '84632')
('21750', '19127')
('21784', '24153')
('21901', '3532')
('21943', '96914')
('21952', '4837')
('21962', '48672')
('22035', '51836')
('22064', '12625')
('22118', '74435')
('22252', '84594')
('22264', '7618')
('22286', '67836')
('22309', '78672')
('22332', '80614')
('22423', '42011')
('22431', '92615')
('22627', '44533')
('22637', '52900')
('22740', '72494')
('22770', '39690')
('22849', '89766')
('22940', '31862')
('22947', '64384')
('22984', '23290')
('22987', '24856')
('23091', '18051')
('23135', '19385')
('23137', '87649')
('23147', '4891')
('23215', '43645')
('23223', '77142')
('23224', '39941')
('23227', '7315')
('23267', '57578')
('23371', '51389')
('23379', '56079')
('23400', '34665')
('23492', '39537')
('23536', '12939')
('23539', '15661')
('23563', '60841')
('23635', '96403')
('23665', '61679')
('23673', '83158')
('23723', '73794')
('23746', '26509')
('23756', '38936')
('23778', '96408')
('23803', '48761')
('23922', '30920')
('23950', '33190')
('24042', '58356')
('24111', '26956')
('24124', '24811')
('24135', '65389')
('24231', '47426')
('24246', '95151')
('24249', '84642')
('24252', '78397')
('24262', '48739')
('24286', '76848')
('24338', '23985')
('24394', '32315')
('24404', '64578')
('24425', '26530')
('24474', '60162')
('24481', '16966')
('24491', '53049')
('24500', '29128')
('24533', '22256')
('24544', '70973')
('24550', '20880')
('24564', '70361')
('24616', '98931')
('24637', '60777')
('24701', '62429')
('24763', '60217')
('24811', '322')
('24825', '15544')
('24917', '41166')
('25014', '45326')
('25030', '26950')
('25049', '42226')
('25090', '8132')
('25135', '33700')
('25144', '7544')
('25150', '71631')
('25172', '24870')
('25211', '80009')
('25342', '36350')
('25468', '54437')
('25570', '42458')
('25592', '49462')
('25631', '57155')
('25697', '44850')
('25748', '66513')
('25758', '53458')
('25776', '90887')
('25831', '93023')
('25853', '20600')
('25869', '79098')
('25876', '77449')
('25929', '57023')
('25948', '67984')
('25968', '1270')
('26006', '97618')
('26046', '28754')
('26050', '86317')
('26072', '2484')
('26092', '56059')
('26126', '12980')
('26172', '91433')
('26220', '49572')
('26246', '40354')
('26250', '52412')
('26299', '24930')
('26319', '15272')
('26337', '11793')
('26374', '69854')
('26380', '36373')
('26384', '38188')
('26463', '30597')
('26519', '84183')
('26521', '44958')
('26600', '72775')
('26621', '69331')
('26650', '9563')
('26709', '74782')
('26716', '94425')
('26872', '60338')
('26913', '9759')
('26960', '80513')
('26999', '62628')
('27003', '74028')
('27015', '38106')
('27027', '27904')
('27072', '28145')
('27134', '42040')
('27149', '76737')
('27155', '97549')
('27167', '28974')
('27215', '91894')
('27219', '79502')
('27269', '41527')
('27278', '26953')
('27316', '53992')
('27342', '81457')
('27392', '30855')
('27450', '86085')
('27465', '48240')
('27478', '64392')
('27484', '93912')
('27501', '5356')
('27577', '99951')
('27612', '62047')
('27650', '16909')
('27653', '59554')
('27705', '66180')
('27716', '10602')
('27785', '74412')
('27906', '12709')
('27908', '67698')
('27927', '53504')
('27936', '20975')
('27973', '13392')
('27975', '68869')
('28039', '47133')
('28054', '77062')
('28074', '77405')
('28188', '26167')
('28190', '67039')
('28239', '49314')
('28239', '53172')
('28267', '63438')
('28353', '83220')
('28367', '87371')
('28447', '65524')
('28472', '65170')
('28493', '32742')
('28505', '40548')
('28510', '58054')
('28574', '76074')
('28589', '17378')
('28620', '41151')
('28651', '33462')
('28670', '25027')
('28689', '87454')
('28769', '41091')
('28801', '45622')
('28808', '68284')
('28813', '97414')
('28835', '84148')
('28887', '45001')
('28928', '99432')
('28941', '91137')
('29062', '23801')
('29073', '16516')
('29169', '54154')
('29230', '85353')
('29259', '13767')
('29286', '63427')
('29318', '28796')
('29334', '61044')
('29451', '24529')
('29500', '94437')
('29501', '29332')
('29507', '27819')
('29526', '35006')
('29547', '29669')
('29742', '75061')
('29745', '33311')
('29761', '17634')
('29858', '90516')
('29897', '47098')
('29899', '7782')
('29952', '78535')
('29965', '95954')
('29978', '15081')
('29981', '46174')
('29983', '58275')
('30071', '43384')
('30221', '68967')
('30249', '86826')
('30284', '71227')
('30316', '34959')
('30318', '40449')
('30376', '54278')
('30463', '48424')
('30464', '72926')
('30524', '96000')
('30544', '57467')
('30553', '49894')
('30567', '16881')
('30576', '15193')
('30611', '98676')
('30666', '67571')
('30691', '97901')
('30748', '55063')
('30756', '21930')
('30772', '47526')
('30800', '47140')
('30831', '79839')
('30868', '38224')
('30868', '96087')
('30995', '55312')
('30997', '56653')
('31006', '38400')
('31025', '63923')
('31048', '21833')
('31138', '16455')
('31167', '9330')
('31178', '83532')
('31206', '88684')
('31218', '16420')
('31241', '55789')
('31288', '5891')
('31365', '83487')
('31446', '72562')
('31483', '4411')
('31515', '2223')
('31664', '7082')
('31721', '41762')
('31723', '36473')
('31757', '74228')
('31859', '35671')
('31880', '20670')
('31884', '27264')
('31947', '9939')
('31962', '61388')
('31964', '99445')
('31983', '7999')
('32040', '84955')
('32062', '7559')
('32103', '81692')
('32105', '43197')
('32124', '16295')
('32128', '47048')
('32164', '95152')
('32171', '29027')
('32189', '10763')
('32189', '38921')
('32191', '3661')
('32273', '4413')
('32279', '71530')
('32360', '56535')
('32365', '46937')
('32384', '34550')
('32449', '84159')
('32496', '44563')
('32597', '54463')
('32635', '52853')
('32686', '72313')
('32705', '89891')
('32722', '60447')
('32722', '65135')
('32724', '22034')
('32729', '26280')
('32732', '54544')
('32736', '27163')
('32770', '39687')
('32775', '15780')
('32792', '81640')
('32816', '40971')
('32851', '86258')
('32892', '98067')
('32898', '87676')
('32899', '75163')
('33027', '9979')
('33027', '83150')
('33037', '82128')
('33088', '32990')
('33147', '22653')
('33148', '13088')
('33150', '9544')
('33177', '38883')
('33188', '66135')
('33190', '39524')
('33266', '13661')
('33304', '82559')
('33306', '26588')
('33356', '72059')
('33380', '18760')
('33391', '99824')
('33414', '5644')
('33419', '12066')
('33465', '51929')
('33466', '30325')
('33505', '56420')
('33598', '15810')
('33619', '47297')
('33642', '33247')
('33666', '30420')
('33717', '57160')
('33750', '30580')
('33758', '61447')
('33784', '98755')
('33791', '5112')
('33829', '58859')
